named,Date,Country,Confirmed,Deaths,Recovered,Active
15039,15039,2020-04-11,Suriname,10,1.0,4.0,5.0
15040,15040,2020-04-11,Sweden,10151,887.0,0.0,9264.0
15041,15041,2020-04-11,Switzerland,25107,1036.0,12100.0,11971.0
15042,15042,2020-04-11,Syria,25,2.0,0.0,23.0
15043,15043,2020-04-11,Taiwan*,385,6.0,99.0,280.0
15044,15044,2020-04-11,Tajikistan,0,0.0,0.0,0.0
15045,15045,2020-04-11,Tanzania,32,3.0,5.0,24.0
15046,15046,2020-04-11,Thailand,2518,35.0,1135.0,1348.0
15047,15047,2020-04-11,Timor-Leste,2,0.0,0.0,2.0
15048,15048,2020-04-11,Togo,76,3.0,25.0,48.0
15049,15049,2020-04-11,Trinidad and Tobago,112,8.0,12.0,92.0
15050,15050,2020-04-11,Tunisia,685,28.0,43.0,614.0
15051,15051,2020-04-11,Turkey,52167,1101.0,2965.0,48101.0
15052,15052,2020-04-11,US,527969,24777.0,31270.0,471922.0
15053,15053,2020-04-11,Uganda,53,0.0,4.0,49.0
15054,15054,2020-04-11,Ukraine,2511,73.0,79.0,2359.0
15055,15055,2020-04-11,United Arab Emirates,3736,20.0,588.0,3128.0
15056,15056,2020-04-11,United Kingdom,90273,11615.0,622.0,78028.0
15057,15057,2020-04-11,Uruguay,501,7.0,224.0,270.0
15058,15058,2020-04-11,Uzbekistan,767,4.0,42.0,721.0
15059,15059,2020-04-11,Venezuela,175,9.0,93.0,73.0
15060,15060,2020-04-11,Vietnam,258,0.0,144.0,114.0
15061,15061,2020-04-11,West Bank and Gaza,268,2.0,57.0,209.0
15062,15062,2020-04-11,Western Sahara,4,0.0,0.0,4.0
15063,15063,2020-04-11,Yemen,1,0.0,0.0,1.0
15064,15064,2020-04-11,Zambia,40,2.0,28.0,10.0
15065,15065,2020-04-11,Zimbabwe,14,3.0,0.0,11.0
15066,15066,2020-04-12,Afghanistan,607,18.0,32.0,557.0
15067,15067,2020-04-12,Albania,446,23.0,217.0,206.0
15068,15068,2020-04-12,Algeria,1914,293.0,591.0,1030.0
15069,15069,2020-04-12,Andorra,638,29.0,128.0,481.0
15070,15070,2020-04-12,Angola,19,2.0,4.0,13.0
15071,15071,2020-04-12,Antigua and Barbuda,21,2.0,0.0,19.0
15072,15072,2020-04-12,Argentina,2142,90.0,468.0,1584.0
15073,15073,2020-04-12,Armenia,1013,13.0,197.0,803.0
15074,15074,2020-04-12,Australia,6315,60.0,1806.0,4449.0
15075,15075,2020-04-12,Austria,13945,350.0,6987.0,6608.0
15076,15076,2020-04-12,Azerbaijan,1098,11.0,250.0,837.0
15077,15077,2020-04-12,Bahamas,46,8.0,5.0,33.0
15078,15078,2020-04-12,Bahrain,1136,6.0,558.0,572.0
15079,15079,2020-04-12,Bangladesh,621,34.0,39.0,548.0
15080,15080,2020-04-12,Barbados,71,4.0,11.0,56.0
15081,15081,2020-04-12,Belarus,2578,26.0,203.0,2349.0
15082,15082,2020-04-12,Belgium,29647,3600.0,6463.0,19584.0
15083,15083,2020-04-12,Belize,14,2.0,0.0,12.0
15084,15084,2020-04-12,Benin,35,1.0,5.0,29.0
15085,15085,2020-04-12,Bhutan,5,0.0,2.0,3.0
15086,15086,2020-04-12,Bolivia,300,24.0,2.0,274.0
15087,15087,2020-04-12,Bosnia and Herzegovina,1009,39.0,193.0,777.0
15088,15088,2020-04-12,Botswana,13,1.0,0.0,12.0
15089,15089,2020-04-12,Brazil,22192,1223.0,173.0,20796.0
15090,15090,2020-04-12,Brunei,136,1.0,106.0,29.0
15091,15091,2020-04-12,Bulgaria,675,29.0,68.0,578.0
15092,15092,2020-04-12,Burkina Faso,497,27.0,161.0,309.0
15093,15093,2020-04-12,Burma,41,4.0,2.0,35.0
15094,15094,2020-04-12,Burundi,5,0.0,0.0,5.0
15095,15095,2020-04-12,Cabo Verde,8,1.0,1.0,6.0
15096,15096,2020-04-12,Cambodia,122,0.0,77.0,45.0
15097,15097,2020-04-12,Cameroon,820,12.0,98.0,710.0
15098,15098,2020-04-12,Canada,24286,713.0,0.0,23573.0
15099,15099,2020-04-12,Central African Republic,8,0.0,0.0,8.0
15100,15100,2020-04-12,Chad,18,0.0,2.0,16.0
15101,15101,2020-04-12,Chile,7213,80.0,2059.0,5074.0
15102,15102,2020-04-12,China,83134,3343.0,77956.0,1835.0
15103,15103,2020-04-12,Colombia,2776,109.0,270.0,2397.0
15104,15104,2020-04-12,Comoros,0,0.0,0.0,0.0
15105,15105,2020-04-12,Congo (Brazzaville),60,5.0,5.0,50.0
15106,15106,2020-04-12,Congo (Kinshasa),234,20.0,16.0,198.0
15107,15107,2020-04-12,Costa Rica,595,3.0,56.0,536.0
15108,15108,2020-04-12,Cote d'Ivoire,574,5.0,85.0,484.0
15109,15109,2020-04-12,Croatia,1600,23.0,373.0,1204.0
15110,15110,2020-04-12,Cuba,669,18.0,92.0,559.0
15111,15111,2020-04-12,Cyprus,633,11.0,65.0,557.0
15112,15112,2020-04-12,Czechia,5991,138.0,464.0,5389.0
15113,15113,2020-04-12,Denmark,6369,273.0,2291.0,3805.0
15114,15114,2020-04-12,Djibouti,214,2.0,36.0,176.0
15115,15115,2020-04-12,Dominica,16,0.0,8.0,8.0
15116,15116,2020-04-12,Dominican Republic,2967,173.0,131.0,2663.0
15117,15117,2020-04-12,Ecuador,7466,333.0,501.0,6632.0
15118,15118,2020-04-12,Egypt,2065,159.0,589.0,1317.0
15119,15119,2020-04-12,El Salvador,125,6.0,21.0,98.0
15120,15120,2020-04-12,Equatorial Guinea,21,0.0,3.0,18.0
15121,15121,2020-04-12,Eritrea,34,0.0,0.0,34.0
15122,15122,2020-04-12,Estonia,1309,25.0,98.0,1186.0
15123,15123,2020-04-12,Eswatini,14,0.0,7.0,7.0
15124,15124,2020-04-12,Ethiopia,71,3.0,10.0,58.0
15125,15125,2020-04-12,Fiji,16,0.0,0.0,16.0
15126,15126,2020-04-12,Finland,2974,56.0,300.0,2618.0
15127,15127,2020-04-12,France,121712,14412.0,27469.0,79831.0
15128,15128,2020-04-12,Gabon,49,1.0,1.0,47.0
15129,15129,2020-04-12,Gambia,9,1.0,2.0,6.0
15130,15130,2020-04-12,Georgia,257,3.0,67.0,187.0
15131,15131,2020-04-12,Germany,127854,3022.0,60300.0,64532.0
15132,15132,2020-04-12,Ghana,566,8.0,4.0,554.0
15133,15133,2020-04-12,Greece,2114,98.0,269.0,1747.0
15134,15134,2020-04-12,Grenada,14,0.0,0.0,14.0
15135,15135,2020-04-12,Guatemala,155,5.0,19.0,131.0
15136,15136,2020-04-12,Guinea,250,0.0,17.0,233.0
15137,15137,2020-04-12,Guinea-Bissau,38,0.0,0.0,38.0
15138,15138,2020-04-12,Guyana,45,6.0,8.0,31.0
15139,15139,2020-04-12,Haiti,33,3.0,0.0,30.0
15140,15140,2020-04-12,Holy See,8,0.0,2.0,6.0
15141,15141,2020-04-12,Honduras,393,25.0,7.0,361.0
15142,15142,2020-04-12,Hungary,1410,99.0,118.0,1193.0
15143,15143,2020-04-12,Iceland,1701,8.0,889.0,804.0
15144,15144,2020-04-12,India,9205,331.0,1080.0,7794.0
15145,15145,2020-04-12,Indonesia,4241,373.0,359.0,3509.0
15146,15146,2020-04-12,Iran,71686,4474.0,43894.0,23318.0
15147,15147,2020-04-12,Iraq,1352,76.0,640.0,636.0
15148,15148,2020-04-12,Ireland,9655,334.0,25.0,9296.0
15149,15149,2020-04-12,Israel,11145,103.0,1627.0,9415.0
15150,15150,2020-04-12,Italy,156363,19899.0,34211.0,102253.0
15151,15151,2020-04-12,Jamaica,69,4.0,13.0,52.0
15152,15152,2020-04-12,Japan,6748,108.0,762.0,5878.0
15153,15153,2020-04-12,Jordan,389,7.0,201.0,181.0
15154,15154,2020-04-12,Kazakhstan,951,10.0,99.0,842.0
15155,15155,2020-04-12,Kenya,197,8.0,25.0,164.0
15156,15156,2020-04-12,"Korea, South",10512,214.0,7368.0,2930.0
15157,15157,2020-04-12,Kosovo,283,7.0,58.0,218.0
15158,15158,2020-04-12,Kuwait,1234,1.0,142.0,1091.0
15159,15159,2020-04-12,Kyrgyzstan,377,5.0,54.0,318.0
15160,15160,2020-04-12,Laos,19,0.0,0.0,19.0
15161,15161,2020-04-12,Latvia,651,5.0,16.0,630.0
15162,15162,2020-04-12,Lebanon,630,20.0,80.0,530.0
15163,15163,2020-04-12,Lesotho,0,0.0,0.0,0.0
15164,15164,2020-04-12,Liberia,50,5.0,3.0,42.0
15165,15165,2020-04-12,Libya,25,1.0,9.0,15.0
15166,15166,2020-04-12,Liechtenstein,79,1.0,55.0,23.0
15167,15167,2020-04-12,Lithuania,1053,23.0,97.0,933.0
15168,15168,2020-04-12,Luxembourg,3281,66.0,500.0,2715.0
15169,15169,2020-04-12,Madagascar,106,0.0,20.0,86.0
15170,15170,2020-04-12,Malawi,13,2.0,0.0,11.0
15171,15171,2020-04-12,Malaysia,4683,76.0,2108.0,2499.0
15172,15172,2020-04-12,Maldives,20,0.0,14.0,6.0
15173,15173,2020-04-12,Mali,105,9.0,22.0,74.0
15174,15174,2020-04-12,Malta,378,3.0,44.0,331.0
15175,15175,2020-04-12,Mauritania,7,1.0,2.0,4.0
15176,15176,2020-04-12,Mauritius,324,9.0,42.0,273.0
15177,15177,2020-04-12,Mexico,4661,296.0,1772.0,2593.0
15178,15178,2020-04-12,Moldova,1662,31.0,94.0,1537.0
15179,15179,2020-04-12,Monaco,93,1.0,6.0,86.0
15180,15180,2020-04-12,Mongolia,16,0.0,4.0,12.0
15181,15181,2020-04-12,Montenegro,272,3.0,5.0,264.0
15182,15182,2020-04-12,Morocco,1661,118.0,177.0,1366.0
15183,15183,2020-04-12,Mozambique,21,0.0,0.0,21.0
15184,15184,2020-04-12,Namibia,16,0.0,3.0,13.0
15185,15185,2020-04-12,Nepal,12,0.0,1.0,11.0
15186,15186,2020-04-12,Netherlands,25746,2747.0,45.0,22954.0
15187,15187,2020-04-12,New Zealand,1330,4.0,471.0,855.0
15188,15188,2020-04-12,Nicaragua,9,1.0,4.0,4.0
15189,15189,2020-04-12,Niger,529,12.0,75.0,442.0
15190,15190,2020-04-12,Nigeria,323,10.0,85.0,228.0
15191,15191,2020-04-12,North Macedonia,828,34.0,41.0,753.0
15192,15192,2020-04-12,Norway,6525,128.0,32.0,6365.0
15193,15193,2020-04-12,Oman,599,4.0,109.0,486.0
15194,15194,2020-04-12,Pakistan,5496,93.0,1095.0,4308.0
15195,15195,2020-04-12,Panama,3234,79.0,23.0,3132.0
15196,15196,2020-04-12,Papua New Guinea,2,0.0,0.0,2.0
15197,15197,2020-04-12,Paraguay,134,6.0,22.0,106.0
15198,15198,2020-04-12,Peru,7519,193.0,1798.0,5528.0
15199,15199,2020-04-12,Philippines,4648,297.0,197.0,4154.0
15200,15200,2020-04-12,Poland,6674,232.0,439.0,6003.0
15201,15201,2020-04-12,Portugal,16585,504.0,277.0,15804.0
15202,15202,2020-04-12,Qatar,2979,7.0,275.0,2697.0
15203,15203,2020-04-12,Romania,6300,316.0,852.0,5132.0
15204,15204,2020-04-12,Russia,15770,130.0,1291.0,14349.0
15205,15205,2020-04-12,Rwanda,126,0.0,25.0,101.0
15206,15206,2020-04-12,Saint Kitts and Nevis,12,0.0,0.0,12.0
15207,15207,2020-04-12,Saint Lucia,15,0.0,4.0,11.0
15208,15208,2020-04-12,Saint Vincent and the Grenadines,12,0.0,1.0,11.0
15209,15209,2020-04-12,San Marino,356,35.0,53.0,268.0
15210,15210,2020-04-12,Sao Tome and Principe,4,0.0,0.0,4.0
15211,15211,2020-04-12,Saudi Arabia,4462,59.0,761.0,3642.0
15212,15212,2020-04-12,Senegal,280,2.0,171.0,107.0
15213,15213,2020-04-12,Serbia,3630,80.0,0.0,3550.0
15214,15214,2020-04-12,Seychelles,11,0.0,0.0,11.0
15215,15215,2020-04-12,Sierra Leone,10,0.0,0.0,10.0
15216,15216,2020-04-12,Singapore,2532,8.0,560.0,1964.0
15217,15217,2020-04-12,Slovakia,742,2.0,23.0,717.0
15218,15218,2020-04-12,Slovenia,1205,53.0,150.0,1002.0
15219,15219,2020-04-12,Somalia,25,1.0,2.0,22.0
15220,15220,2020-04-12,South Africa,2173,25.0,410.0,1738.0
15221,15221,2020-04-12,South Sudan,4,0.0,0.0,4.0
15222,15222,2020-04-12,Spain,166831,17209.0,62391.0,87231.0
15223,15223,2020-04-12,Sri Lanka,210,7.0,56.0,147.0
15224,15224,2020-04-12,Sudan,19,2.0,2.0,15.0
15225,15225,2020-04-12,Suriname,10,1.0,4.0,5.0
15226,15226,2020-04-12,Sweden,10483,899.0,0.0,9584.0
15227,15227,2020-04-12,Switzerland,25415,1106.0,12700.0,11609.0
15228,15228,2020-04-12,Syria,25,2.0,0.0,23.0
15229,15229,2020-04-12,Taiwan*,388,6.0,109.0,273.0
15230,15230,2020-04-12,Tajikistan,0,0.0,0.0,0.0
15231,15231,2020-04-12,Tanzania,32,3.0,5.0,24.0
15232,15232,2020-04-12,Thailand,2551,38.0,1218.0,1295.0
15233,15233,2020-04-12,Timor-Leste,2,0.0,0.0,2.0
15234,15234,2020-04-12,Togo,76,3.0,29.0,44.0
15235,15235,2020-04-12,Trinidad and Tobago,113,8.0,16.0,89.0
15236,15236,2020-04-12,Tunisia,707,31.0,43.0,633.0
15237,15237,2020-04-12,Turkey,56956,1198.0,3446.0,52312.0
15238,15238,2020-04-12,US,556522,26548.0,32988.0,496986.0
15239,15239,2020-04-12,Uganda,54,0.0,4.0,50.0
15240,15240,2020-04-12,Ukraine,2777,83.0,89.0,2605.0
15241,15241,2020-04-12,United Arab Emirates,4123,22.0,680.0,3421.0
15242,15242,2020-04-12,United Kingdom,93812,12301.0,626.0,80876.0
15243,15243,2020-04-12,Uruguay,480,7.0,231.0,242.0
15244,15244,2020-04-12,Uzbekistan,865,4.0,66.0,795.0
15245,15245,2020-04-12,Venezuela,181,9.0,93.0,79.0
15246,15246,2020-04-12,Vietnam,262,0.0,144.0,118.0
15247,15247,2020-04-12,West Bank and Gaza,271,2.0,58.0,211.0
15248,15248,2020-04-12,Western Sahara,6,0.0,0.0,6.0
15249,15249,2020-04-12,Yemen,1,0.0,0.0,1.0
15250,15250,2020-04-12,Zambia,43,2.0,30.0,11.0
15251,15251,2020-04-12,Zimbabwe,14,3.0,0.0,11.0
15252,15252,2020-04-13,Afghanistan,665,21.0,32.0,612.0
15253,15253,2020-04-13,Albania,467,23.0,232.0,212.0
15254,15254,2020-04-13,Algeria,1983,313.0,601.0,1069.0
15255,15255,2020-04-13,Andorra,646,29.0,128.0,489.0
15256,15256,2020-04-13,Angola,19,2.0,4.0,13.0
15257,15257,2020-04-13,Antigua and Barbuda,23,2.0,0.0,21.0
15258,15258,2020-04-13,Argentina,2208,97.0,515.0,1596.0
15259,15259,2020-04-13,Armenia,1039,14.0,211.0,814.0
15260,15260,2020-04-13,Australia,6351,61.0,1806.0,4484.0
15261,15261,2020-04-13,Austria,14041,368.0,7343.0,6330.0
15262,15262,2020-04-13,Azerbaijan,1148,12.0,289.0,847.0
15263,15263,2020-04-13,Bahamas,47,8.0,6.0,33.0
15264,15264,2020-04-13,Bahrain,1361,6.0,591.0,764.0
15265,15265,2020-04-13,Bangladesh,803,39.0,42.0,722.0
15266,15266,2020-04-13,Barbados,72,4.0,13.0,55.0
15267,15267,2020-04-13,Belarus,2919,29.0,203.0,2687.0
15268,15268,2020-04-13,Belgium,30589,3903.0,6707.0,19979.0
15269,15269,2020-04-13,Belize,18,2.0,0.0,16.0
15270,15270,2020-04-13,Benin,35,1.0,5.0,29.0
15271,15271,2020-04-13,Bhutan,5,0.0,2.0,3.0
15272,15272,2020-04-13,Bolivia,330,27.0,2.0,301.0
15273,15273,2020-04-13,Bosnia and Herzegovina,1037,39.0,206.0,792.0
15274,15274,2020-04-13,Botswana,13,1.0,0.0,12.0
15275,15275,2020-04-13,Brazil,23430,1328.0,173.0,21929.0
15276,15276,2020-04-13,Brunei,136,1.0,107.0,28.0
15277,15277,2020-04-13,Bulgaria,685,32.0,71.0,582.0
15278,15278,2020-04-13,Burkina Faso,497,27.0,161.0,309.0
15279,15279,2020-04-13,Burma,62,4.0,2.0,56.0
15280,15280,2020-04-13,Burundi,5,1.0,0.0,4.0
15281,15281,2020-04-13,Cabo Verde,10,1.0,1.0,8.0
15282,15282,2020-04-13,Cambodia,122,0.0,77.0,45.0
15283,15283,2020-04-13,Cameroon,820,12.0,98.0,710.0
15284,15284,2020-04-13,Canada,25667,780.0,0.0,24887.0
15285,15285,2020-04-13,Central African Republic,11,0.0,3.0,8.0
15286,15286,2020-04-13,Chad,23,0.0,2.0,21.0
15287,15287,2020-04-13,Chile,7525,82.0,2367.0,5076.0
15288,15288,2020-04-13,China,83213,3345.0,78039.0,1829.0
15289,15289,2020-04-13,Colombia,2852,112.0,319.0,2421.0
15290,15290,2020-04-13,Comoros,0,0.0,0.0,0.0
15291,15291,2020-04-13,Congo (Brazzaville),60,5.0,5.0,50.0
15292,15292,2020-04-13,Congo (Kinshasa),235,20.0,17.0,198.0
15293,15293,2020-04-13,Costa Rica,612,3.0,62.0,547.0
15294,15294,2020-04-13,Cote d'Ivoire,626,6.0,89.0,531.0
15295,15295,2020-04-13,Croatia,1650,25.0,400.0,1225.0
15296,15296,2020-04-13,Cuba,726,21.0,121.0,584.0
15297,15297,2020-04-13,Cyprus,662,12.0,65.0,585.0
15298,15298,2020-04-13,Czechia,6059,143.0,519.0,5397.0
15299,15299,2020-04-13,Denmark,6513,285.0,2403.0,3825.0
15300,15300,2020-04-13,Djibouti,298,2.0,41.0,255.0
15301,15301,2020-04-13,Dominica,16,0.0,8.0,8.0
15302,15302,2020-04-13,Dominican Republic,3167,177.0,152.0,2838.0
15303,15303,2020-04-13,Ecuador,7529,355.0,597.0,6577.0
15304,15304,2020-04-13,Egypt,2190,164.0,589.0,1437.0
15305,15305,2020-04-13,El Salvador,137,6.0,22.0,109.0
15306,15306,2020-04-13,Equatorial Guinea,21,0.0,4.0,17.0
15307,15307,2020-04-13,Eritrea,34,0.0,0.0,34.0
15308,15308,2020-04-13,Estonia,1332,28.0,102.0,1202.0
15309,15309,2020-04-13,Eswatini,15,0.0,7.0,8.0
15310,15310,2020-04-13,Ethiopia,74,3.0,14.0,57.0
15311,15311,2020-04-13,Fiji,16,0.0,0.0,16.0
15312,15312,2020-04-13,Finland,3064,59.0,300.0,2705.0
15313,15313,2020-04-13,France,125394,14986.0,28001.0,82407.0
15314,15314,2020-04-13,Gabon,57,1.0,1.0,55.0
15315,15315,2020-04-13,Gambia,9,1.0,2.0,6.0
15316,15316,2020-04-13,Georgia,272,3.0,68.0,201.0
15317,15317,2020-04-13,Germany,130072,3194.0,64300.0,62578.0
15318,15318,2020-04-13,Ghana,566,8.0,4.0,554.0
15319,15319,2020-04-13,Greece,2145,99.0,269.0,1777.0
15320,15320,2020-04-13,Grenada,14,0.0,0.0,14.0
15321,15321,2020-04-13,Guatemala,156,5.0,19.0,132.0
15322,15322,2020-04-13,Guinea,319,0.0,17.0,302.0
15323,15323,2020-04-13,Guinea-Bissau,38,0.0,0.0,38.0
15324,15324,2020-04-13,Guyana,45,6.0,8.0,31.0
15325,15325,2020-04-13,Haiti,40,3.0,0.0,37.0
15326,15326,2020-04-13,Holy See,8,0.0,2.0,6.0
15327,15327,2020-04-13,Honduras,397,25.0,7.0,365.0
15328,15328,2020-04-13,Hungary,1458,109.0,120.0,1229.0
15329,15329,2020-04-13,Iceland,1711,8.0,933.0,770.0
15330,15330,2020-04-13,India,10453,358.0,1181.0,8914.0
15331,15331,2020-04-13,Indonesia,4557,399.0,380.0,3778.0
15332,15332,2020-04-13,Iran,73303,4585.0,45983.0,22735.0
15333,15333,2020-04-13,Iraq,1378,78.0,717.0,583.0
15334,15334,2020-04-13,Ireland,10647,365.0,25.0,10257.0
15335,15335,2020-04-13,Israel,11586,116.0,1855.0,9615.0
15336,15336,2020-04-13,Italy,159516,20465.0,35435.0,103616.0
15337,15337,2020-04-13,Jamaica,73,4.0,19.0,50.0
15338,15338,2020-04-13,Japan,7370,123.0,784.0,6463.0
15339,15339,2020-04-13,Jordan,391,7.0,215.0,169.0
15340,15340,2020-04-13,Kazakhstan,1091,12.0,138.0,941.0
15341,15341,2020-04-13,Kenya,208,9.0,40.0,159.0
15342,15342,2020-04-13,"Korea, South",10537,217.0,7447.0,2873.0
15343,15343,2020-04-13,Kosovo,283,7.0,58.0,218.0
15344,15344,2020-04-13,Kuwait,1300,2.0,150.0,1148.0
15345,15345,2020-04-13,Kyrgyzstan,419,5.0,67.0,347.0
15346,15346,2020-04-13,Laos,19,0.0,0.0,19.0
15347,15347,2020-04-13,Latvia,655,5.0,16.0,634.0
15348,15348,2020-04-13,Lebanon,632,20.0,80.0,532.0
15349,15349,2020-04-13,Lesotho,0,0.0,0.0,0.0
15350,15350,2020-04-13,Liberia,59,6.0,4.0,49.0
15351,15351,2020-04-13,Libya,26,1.0,9.0,16.0
15352,15352,2020-04-13,Liechtenstein,79,1.0,55.0,23.0
15353,15353,2020-04-13,Lithuania,1062,24.0,101.0,937.0
15354,15354,2020-04-13,Luxembourg,3292,69.0,500.0,2723.0
15355,15355,2020-04-13,Madagascar,106,0.0,21.0,85.0
15356,15356,2020-04-13,Malawi,16,2.0,0.0,14.0
15357,15357,2020-04-13,Malaysia,4817,77.0,2276.0,2464.0
15358,15358,2020-04-13,Maldives,20,0.0,14.0,6.0
15359,15359,2020-04-13,Mali,123,10.0,26.0,87.0
15360,15360,2020-04-13,Malta,384,3.0,44.0,337.0
15361,15361,2020-04-13,Mauritania,7,1.0,2.0,4.0
15362,15362,2020-04-13,Mauritius,324,9.0,42.0,273.0
15363,15363,2020-04-13,Mexico,5014,332.0,1843.0,2839.0
15364,15364,2020-04-13,Moldova,1712,35.0,107.0,1570.0
15365,15365,2020-04-13,Monaco,93,1.0,6.0,86.0
15366,15366,2020-04-13,Mongolia,17,0.0,4.0,13.0
15367,15367,2020-04-13,Montenegro,274,3.0,5.0,266.0
15368,15368,2020-04-13,Morocco,1763,126.0,203.0,1434.0
15369,15369,2020-04-13,Mozambique,21,0.0,0.0,21.0
15370,15370,2020-04-13,Namibia,16,0.0,3.0,13.0
15371,15371,2020-04-13,Nepal,14,0.0,1.0,13.0
15372,15372,2020-04-13,Netherlands,26710,2833.0,45.0,23832.0
15373,15373,2020-04-13,New Zealand,1349,5.0,546.0,798.0
15374,15374,2020-04-13,Nicaragua,9,1.0,4.0,4.0
15375,15375,2020-04-13,Niger,529,12.0,75.0,442.0
15376,15376,2020-04-13,Nigeria,343,10.0,91.0,242.0
15377,15377,2020-04-13,North Macedonia,854,38.0,44.0,772.0
15378,15378,2020-04-13,Norway,6603,134.0,32.0,6437.0
15379,15379,2020-04-13,Oman,727,4.0,124.0,599.0
15380,15380,2020-04-13,Pakistan,5837,96.0,1378.0,4363.0
15381,15381,2020-04-13,Panama,3400,87.0,29.0,3284.0
15382,15382,2020-04-13,Papua New Guinea,2,0.0,0.0,2.0
15383,15383,2020-04-13,Paraguay,147,6.0,22.0,119.0
15384,15384,2020-04-13,Peru,9784,216.0,2642.0,6926.0
15385,15385,2020-04-13,Philippines,4932,315.0,242.0,4375.0
15386,15386,2020-04-13,Poland,6934,245.0,487.0,6202.0
15387,15387,2020-04-13,Portugal,16934,535.0,277.0,16122.0
15388,15388,2020-04-13,Qatar,3231,7.0,334.0,2890.0
15389,15389,2020-04-13,Romania,6633,331.0,914.0,5388.0
15390,15390,2020-04-13,Russia,18328,148.0,1470.0,16710.0
15391,15391,2020-04-13,Rwanda,127,0.0,42.0,85.0
15392,15392,2020-04-13,Saint Kitts and Nevis,12,0.0,0.0,12.0
15393,15393,2020-04-13,Saint Lucia,15,0.0,4.0,11.0
15394,15394,2020-04-13,Saint Vincent and the Grenadines,12,0.0,1.0,11.0
15395,15395,2020-04-13,San Marino,356,35.0,53.0,268.0
15396,15396,2020-04-13,Sao Tome and Principe,4,0.0,0.0,4.0
15397,15397,2020-04-13,Saudi Arabia,4934,65.0,805.0,4064.0
15398,15398,2020-04-13,Senegal,291,2.0,178.0,111.0
15399,15399,2020-04-13,Serbia,4054,85.0,0.0,3969.0
15400,15400,2020-04-13,Seychelles,11,0.0,0.0,11.0
15401,15401,2020-04-13,Sierra Leone,10,0.0,0.0,10.0
15402,15402,2020-04-13,Singapore,2918,9.0,586.0,2323.0
15403,15403,2020-04-13,Slovakia,769,2.0,107.0,660.0
15404,15404,2020-04-13,Slovenia,1212,55.0,152.0,1005.0
15405,15405,2020-04-13,Somalia,60,2.0,2.0,56.0
15406,15406,2020-04-13,South Africa,2272,27.0,410.0,1835.0
15407,15407,2020-04-13,South Sudan,4,0.0,0.0,4.0
15408,15408,2020-04-13,Spain,170099,17756.0,64727.0,87616.0
15409,15409,2020-04-13,Sri Lanka,217,7.0,56.0,154.0
15410,15410,2020-04-13,Sudan,29,4.0,4.0,21.0
15411,15411,2020-04-13,Suriname,10,1.0,6.0,3.0
15412,15412,2020-04-13,Sweden,10948,919.0,0.0,10029.0
15413,15413,2020-04-13,Switzerland,25688,1138.0,13700.0,10850.0
15414,15414,2020-04-13,Syria,25,2.0,0.0,23.0
15415,15415,2020-04-13,Taiwan*,393,6.0,109.0,278.0
15416,15416,2020-04-13,Tajikistan,0,0.0,0.0,0.0
15417,15417,2020-04-13,Tanzania,49,3.0,7.0,39.0
15418,15418,2020-04-13,Thailand,2579,40.0,1288.0,1251.0
15419,15419,2020-04-13,Timor-Leste,4,0.0,0.0,4.0
15420,15420,2020-04-13,Togo,77,3.0,29.0,45.0
15421,15421,2020-04-13,Trinidad and Tobago,113,8.0,16.0,89.0
15422,15422,2020-04-13,Tunisia,726,34.0,43.0,649.0
15423,15423,2020-04-13,Turkey,61049,1296.0,3957.0,55796.0
15424,15424,2020-04-13,US,581813,28376.0,43482.0,509955.0
15425,15425,2020-04-13,Uganda,54,0.0,7.0,47.0
15426,15426,2020-04-13,Ukraine,3102,93.0,97.0,2912.0
15427,15427,2020-04-13,United Arab Emirates,4521,25.0,852.0,3644.0
15428,15428,2020-04-13,United Kingdom,98017,13046.0,304.0,84657.0
15429,15429,2020-04-13,Uruguay,483,8.0,248.0,227.0
15430,15430,2020-04-13,Uzbekistan,998,4.0,85.0,909.0
15431,15431,2020-04-13,Venezuela,189,9.0,110.0,70.0
15432,15432,2020-04-13,Vietnam,265,0.0,146.0,119.0
15433,15433,2020-04-13,West Bank and Gaza,273,2.0,58.0,213.0
15434,15434,2020-04-13,Western Sahara,6,0.0,0.0,6.0
15435,15435,2020-04-13,Yemen,1,0.0,0.0,1.0
15436,15436,2020-04-13,Zambia,45,2.0,30.0,13.0
15437,15437,2020-04-13,Zimbabwe,17,3.0,0.0,14.0
15438,15438,2020-04-14,Afghanistan,714,23.0,40.0,651.0
15439,15439,2020-04-14,Albania,475,24.0,248.0,203.0
15440,15440,2020-04-14,Algeria,2070,326.0,691.0,1053.0
15441,15441,2020-04-14,Andorra,659,31.0,128.0,500.0
15442,15442,2020-04-14,Angola,19,2.0,5.0,12.0
15443,15443,2020-04-14,Antigua and Barbuda,23,2.0,3.0,18.0
15444,15444,2020-04-14,Argentina,2277,102.0,559.0,1616.0
15445,15445,2020-04-14,Armenia,1067,16.0,265.0,786.0
15446,15446,2020-04-14,Australia,6415,62.0,2186.0,4167.0
15447,15447,2020-04-14,Austria,14226,384.0,7633.0,6209.0
15448,15448,2020-04-14,Azerbaijan,1197,13.0,351.0,833.0
15449,15449,2020-04-14,Bahamas,49,8.0,6.0,35.0
15450,15450,2020-04-14,Bahrain,1528,7.0,645.0,876.0
15451,15451,2020-04-14,Bangladesh,1012,46.0,42.0,924.0
